,NewsTweet,branch,difftime,retweet_id,retweet_user,text,tmd,tree
169,682116379785441280,33,0 days 01:24:33.000000000,682137658219343872,4660303640,RT @BBCNews: Averag,2015-12-30 09:54:25,False
170,682116379785441280,33,0 days 01:20:12.000000000,682136561400463361,399290779,RT @BBCNews: Averag,2015-12-30 09:50:04,False
171,682116379785441280,33,0 days 01:15:11.000000000,682135298130735104,1080891564,RT @BBCNews: Averag,2015-12-30 09:45:03,False
172,682116379785441280,33,0 days 00:53:26.000000000,682129826761826305,62083456,RT @BBCNews: Averag,2015-12-30 09:23:18,False
173,682116379785441280,33,0 days 00:41:44.000000000,682126883421552640,299719194,RT @BBCNews: Averag,2015-12-30 09:11:36,False
174,682116379785441280,33,0 days 00:34:35.000000000,682125081300996102,116087063,RT @BBCNews: Averag,2015-12-30 09:04:27,False
175,682116379785441280,33,0 days 00:27:54.000000000,682123398688960512,4282747768,RT @BBCNews: Averag,2015-12-30 08:57:46,False
176,682116379785441280,33,0 days 00:22:28.000000000,682122032247619585,2853190671,RT @BBCNews: Averag,2015-12-30 08:52:20,False
177,682116379785441280,33,0 days 00:18:33.000000000,682121046208679936,2809901188,RT @BBCNews: Averag,2015-12-30 08:48:25,False
178,682116379785441280,33,0 days 00:18:26.000000000,682121017251106816,911196463,RT @BBCNews: Averag,2015-12-30 08:48:18,False
179,682116379785441280,33,0 days 00:17:10.000000000,682120698043731968,67182868,RT @BBCNews: Averag,2015-12-30 08:47:02,False
180,682116379785441280,33,0 days 00:17:09.000000000,682120694516301825,1126810490,RT @BBCNews: Averag,2015-12-30 08:47:01,False
181,682116379785441280,33,0 days 00:16:24.000000000,682120504417869824,415643317,RT @BBCNews: Averag,2015-12-30 08:46:16,False
182,682331337554935809,72,0 days 12:15:56.000000000,682516541896810496,94415241,RT @BBCNews: EXPRES,2015-12-31 10:59:58,False
183,682331337554935809,72,0 days 10:05:42.000000000,682483766711988224,386599743,RT @BBCNews: EXPRES,2015-12-31 08:49:44,False
184,682331337554935809,72,0 days 08:58:18.000000000,682466804913041409,34569933,RT @BBCNews: EXPRES,2015-12-31 07:42:20,False
185,682331337554935809,72,0 days 07:24:54.000000000,682443298179563520,492040007,RT @BBCNews: EXPRES,2015-12-31 06:08:56,False
186,682331337554935809,72,0 days 06:29:26.000000000,682429342975066113,277439806,RT @BBCNews: EXPRES,2015-12-31 05:13:28,False
